name,gender,ethnic,name_part,rate
Bului,Male,Old English,0,1
Burdel,Male,Old English,0,1
Burgheard,Male,Old English,0,1
Burghelm,Male,Old English,0,1
Burghi,Male,Old English,0,1
Burgnoth,Male,Old English,0,1
Burgraed,Male,Old English,0,1
Burgric,Male,Old English,0,1
Burgweald,Male,Old English,0,1
Burning,Male,Old English,0,1
Burra,Male,Old English,0,1
Burrer,Male,Old English,0,1
Buter,Male,Old English,0,1
Cadian,Male,Old English,0,1
Cadio,Male,Old English,0,1
Cadwallon,Male,Old English,0,1
Cafla,Male,Old English,0,1
Calebot,Male,Old English,0,1
Cam,Male,Old English,0,1
Cana,Male,Old English,0,1
Carbonnel,Male,Old English,0,1
Carl,Male,Old English,0,1
Carlman,Male,Old English,0,1
Cenred,Male,Old English,0,1
Centing,Male,Old English,0,1
Centisc,Male,Old English,0,1
Centwine,Male,Old English,0,1
Ceolmaer,Male,Old English,0,1
Ceolraed,Male,Old English,0,1
Ceolred,Male,Old English,0,1
Ceolric,Male,Old English,0,1
Ceolstan,Male,Old English,0,1
Ceolweald,Male,Old English,0,1
Ceolwine,Male,Old English,0,1
Chemarhuec,Male,Old English,0,1
Chenias,Male,Old English,0,1
Cille,Male,Old English,0,1
Claman,Male,Old English,0,1
Clarebald,Male,Old English,0,1
Clarenbold,Male,Old English,0,1
Claron,Male,Old English,0,1
Clibert,Male,Old English,0,1
Clodoan,Male,Old English,0,1
Cniht,Male,Old English,0,1
Cnut,Male,Old English,0,1
Cockhaghni,Male,Old English,0,1
Cola,Male,Old English,0,1
Colben,Male,Old English,0,1
Colbern,Male,Old English,0,1
Colbert,Male,Old English,0,1
Colbrand,Male,Old English,0,1
Coleman,Male,Old English,0,1
Colgrim,Male,Old English,0,1
Colling,Male,Old English,0,1
Colman,Male,Old English,0,1
Colmann,Male,Old English,0,1
Colsege,Male,Old English,0,1
Colswein,Male,Old English,0,1
Columban,Male,Old English,0,1
Colwin,Male,Old English,0,1
Colwine,Male,Old English,0,1
Conan,Male,Old English,0,1
Conded,Male,Old English,0,1
Corbelin,Male,Old English,0,1
Corbin,Male,Old English,0,1
Corp,Male,Old English,0,1
Costelin,Male,Old English,0,1
Crawa,Male,Old English,0,1
Crin,Male,Old English,0,1
Croc,Male,Old English,0,1
Cus,Male,Old English,0,1
Cuthwulf,Male,Old English,0,1
Cwenleofu,Male,Old English,0,1
Cwenthryth,Male,Old English,0,1
Cynegar,Male,Old English,0,1
Cyneric,Male,Old English,0,1
Cynesige,Male,Old English,0,1
Cynestan,Male,Old English,0,1
Cyneweald,Male,Old English,0,1
Cyneweard,Male,Old English,0,1
Cynewig,Male,Old English,0,1
Cynewine,Male,Old English,0,1
Cynna,Male,Old English,0,1
Cynning,Male,Old English,0,1
Cypping,Male,Old English,0,1
Dachelin,Male,Old English,0,1
Daeging,Male,Old English,0,1
Dagobert,Male,Old English,0,1
Dane,Male,Old English,0,1
David,Male,Old English,0,1
Dedol,Male,Old English,0,1
Deincora,Male,Old English,0,1
Dela,Male,Old English,0,1
Demiblanc,Male,Old English,0,1
Dene,Male,Old English,0,1
Denemund,Male,Old English,0,1
Deorc,Male,Old English,0,1
Deoring,Male,Old English,0,1
Deormann,Male,Old English,0,1
Deorsige,Male,Old English,0,1
Deorstan,Male,Old English,0,1
Deorwulf,Male,Old English,0,1
Deorwynn,Male,Old English,0,1
Doda,Male,Old English,0,1
Dodemann,Male,Old English,0,1
Dodin,Male,Old English,0,1
Doding,Male,Old English,0,1
Dolfin,Male,Old English,0,1
Domnic,Male,Old English,0,1
Donald,Male,Old English,0,1
Donewald,Male,Old English,0,1
Dot,Male,Old English,0,1
Dreng,Male,Old English,0,1
Drew,Male,Old English,0,1
Druward,Male,Old English,0,1
Dubhan,Male,Old English,0,1
Dubhghall,Male,Old English,0,1
Duncan,Male,Old English,0,1
Dunhelm,Male,Old English,0,1
Dunn,Male,Old English,0,1
Dunna,Male,Old English,0,1
Dunnic,Male,Old English,0,1
Dunning,Male,Old English,0,1
Duns,Male,Old English,0,1
Dunstan,Male,Old English,0,1
Durand,Male,Old English,0,1
Dynechaie,Male,Old English,0,1
Eadhild,Male,Old English,0,1
Eadlufu,Male,Old English,0,1
Eadmaer,Male,Old English,0,1
Eadne,Male,Old English,0,1
Eadnoth,Male,Old English,0,1
Eadraed,Male,Old English,0,1
Eadred,Male,Old English,0,1
Eadsige,Male,Old English,0,1
Eadstan,Male,Old English,0,1
Eadweald,Male,Old English,0,1
Eadwig,Male,Old English,0,1
Eadwulf,Male,Old English,0,1
Ealdbeorht,Male,Old English,0,1
Ealdceorl,Male,Old English,0,1
Ealdgar,Male,Old English,0,1
Ealdormann,Male,Old English,0,1
Ealdwif,Male,Old English,0,1
Ealdwig,Male,Old English,0,1
Ealdwine,Male,Old English,0,1
Ealdwulf,Male,Old English,0,1
Ealhhere,Male,Old English,0,1
Ealhmund,Male,Old English,0,1
Eardwulf,Male,Old English,0,1
Earngeat,Male,Old English,0,1
Earnsige,Male,Old English,0,1
Earnweald,Male,Old English,0,1
Earnwine,Male,Old English,0,1
Earnwulf,Male,Old English,0,1
Eastmund,Male,Old English,0,1
Eastred,Male,Old English,0,1
Ebbi,Male,Old English,0,1
Ebrard,Male,Old English,0,1
Ecgbeorht,Male,Old English,0,1
Ecgbrand,Male,Old English,0,1
Ecgfrith,Male,Old English,0,1
Ecgwulf,Male,Old English,0,1
Edelo,Male,Old English,0,1
Edgar,Male,Old English,0,1
Edmund,Male,Old English,0,1
Einbald,Male,Old English,0,1
Einger,Male,Old English,0,1
Einulf,Male,Old English,0,1
Elaf,Male,Old English,0,1
Elfin,Male,Old English,0,1
Eli,Male,Old English,0,1
Elinant,Male,Old English,0,1
Elmui,Male,Old English,0,1
Enar,Male,Old English,0,1
Engelbald,Male,Old English,0,1
Engelbert,Male,Old English,0,1
Engeler,Male,Old English,0,1
Engelric,Male,Old English,0,1
Engenold,Male,Old English,0,1
Engenulph,Male,Old English,0,1
Englebert,Male,Old English,0,1
Enisant,Male,Old English,0,1
Epi,Male,Old English,0,1
Erchenbald,Male,Old English,0,1
Erchenger,Male,Old English,0,1
Erembald,Male,Old English,0,1
Eric,Male,Old English,0,1
Erland,Male,Old English,0,1
Erlebald,Male,Old English,0,1
Erlekin,Male,Old English,0,1
Erlewin,Male,Old English,0,1
Ermenald,Male,Old English,0,1
Ermenfrid,Male,Old English,0,1
Ermengot,Male,Old English,0,1
Ernburgis,Male,Old English,0,1
Ernebald,Male,Old English,0,1
Erneis,Male,Old English,0,1
Ernucion,Male,Old English,0,1
Ernulf,Male,Old English,0,1
Ertein,Male,Old English,0,1
Esbern,Male,Old English,0,1
Escelf,Male,Old English,0,1
Esgar,Male,Old English,0,1
Estred,Male,Old English,0,1
Eudo,Male,Old English,0,1
Euen,Male,Old English,0,1
Eur,Male,Old English,0,1
Eurold,Male,Old English,0,1
Eustace,Male,Old English,0,1
Eustan,Male,Old English,0,1
Everard,Male,Old English,0,1
Everhelm,Male,Old English,0,1
Evermar,Male,Old English,0,1
Everwacer,Male,Old English,0,1
Everwin,Male,Old English,0,1
Ewicman,Male,Old English,0,1
Fader,Male,Old English,0,1
Faderlin,Male,Old English,0,1
Fanceon,Male,Old English,0,1
Fargrim,Male,Old English,0,1
Farmann,Male,Old English,0,1
Farthin,Male,Old English,0,1
Fastolf,Male,Old English,0,1
Fastrad,Male,Old English,0,1
Fech,Male,Old English,0,1
Feggi,Male,Old English,0,1
Fenkell,Male,Old English,0,1
Feolaga,Male,Old English,0,1
Fermeus,Male,Old English,0,1
Ferron,Male,Old English,0,1
Fiacc,Male,Old English,0,1
Filimann,Male,Old English,0,1
Finn,Male,Old English,0,1
Finnghall,Male,Old English,0,1
Firmat,Male,Old English,0,1
Fisc,Male,Old English,0,1
Flint,Male,Old English,0,1
Flohere,Male,Old English,0,1
Flotmann,Male,Old English,0,1
Folcard,Male,Old English,0,1
Folcwine,Male,Old English,0,1
Forne,Male,Old English,0,1
Forni,Male,Old English,0,1
Forthraed,Male,Old English,0,1
Forthred,Male,Old English,0,1
Franco,Male,Old English,0,1
Frani,Male,Old English,0,1
Frank,Male,Old English,0,1
Frawin,Male,Old English,0,1
Frawine,Male,Old English,0,1
Fredegis,Male,Old English,0,1
Frederic,Male,Old English,0,1
Freond,Male,Old English,0,1
Freowine,Male,Old English,0,1
Frewin,Male,Old English,0,1
Fridebern,Male,Old English,0,1
Fridebert,Male,Old English,0,1
Friendai,Male,Old English,0,1
Frodo,Male,Old English,0,1
Frothi,Male,Old English,0,1
Frumold,Male,Old English,0,1
Fugel,Male,Old English,0,1
Fuglo,Male,Old English,0,1
Fulbert,Male,Old English,0,1
Fulbric,Male,Old English,0,1
Fulcard,Male,Old English,0,1
Fulcher,Male,Old English,0,1
Fulcold,Male,Old English,0,1
Fulcran,Male,Old English,0,1
Fulcred,Male,Old English,0,1
Fulcric,Male,Old English,0,1
Fulcwig,Male,Old English,0,1
Fulcwin,Male,Old English,0,1
Fulcwold,Male,Old English,0,1
Fulk,Male,Old English,0,1
Fulki,Male,Old English,0,1
Fursa,Male,Old English,0,1
Gamel,Male,Old English,0,1
Gamelin,Male,Old English,0,1
Gardulf,Male,Old English,0,1
Gausbert,Male,Old English,0,1
Gauti,Male,Old English,0,1
Genred,Male,Old English,0,1
Genust,Male,Old English,0,1
Gerald,Male,Old English,0,1
Gerard,Male,Old English,0,1
Gerbert,Male,Old English,0,1
Gerhelm,Male,Old English,0,1
Geri,Male,Old English,0,1
Gerin,Male,Old English,0,1
Gerling,Male,Old English,0,1
German,Male,Old English,0,1
Germanus,Male,Old English,0,1
Germund,Male,Old English,0,1
Gernand,Male,Old English,0,1
Gernio,Male,Old English,0,1
Geron,Male,Old English,0,1
Gerwy,Male,Old English,0,1
Gest,Male,Old English,0,1
Gethne,Male,Old English,0,1
Gherbod,Male,Old English,0,1
Gidre,Male,Old English,0,1
Giffard,Male,Old English,0,1
Giles,Male,Old English,0,1
Gilleandrais,Male,Old English,0,1
Gillebride,Male,Old English,0,1
Gillemicel,Male,Old English,0,1
Gillepatric,Male,Old English,0,1
Gilli,Male,Old English,0,1
Ginni,Male,Old English,0,1
Giso,Male,Old English,0,1
Givold,Male,Old English,0,1
Glaedmann,Male,Old English,0,1
Glaedwine,Male,Old English,0,1
Gleu,Male,Old English,0,1
Glewine,Male,Old English,0,1
Gliwman,Male,Old English,0,1
Gluniairnn,Male,Old English,0,1
God,Male,Old English,0,1
Goda,Male,Old English,0,1
Godard,Male,Old English,0,1
Godbald,Male,Old English,0,1
Godbold,Male,Old English,0,1
Goddaeg,Male,Old English,0,1
Godelind,Male,Old English,0,1
Godescal,Male,Old English,0,1
Godhere,Male,Old English,0,1
Godhild,Male,Old English,0,1
Godhyse,Male,Old English,0,1
Goding,Male,Old English,0,1
Godlamb,Male,Old English,0,1
Godmaer,Male,Old English,0,1
Godmann,Male,Old English,0,1
Godmund,Male,Old English,0,1
Godrun,Male,Old English,0,1
Godstan,Male,Old English,0,1
Godsunu,Male,Old English,0,1
Godtovi,Male,Old English,0,1
Godwig,Male,Old English,0,1
Goismer,Male,Old English,0,1
Gold,Male,Old English,0,1
Golda,Male,Old English,0,1
Goldhere,Male,Old English,0,1
Golding,Male,Old English,0,1
Goldmann,Male,Old English,0,1
Goldnir,Male,Old English,0,1
Goldric,Male,Old English,0,1
Goldrun,Male,Old English,0,1
Goldstan,Male,Old English,0,1
Goldwine,Male,Old English,0,1
Gollam,Male,Old English,0,1
Gontard,Male,Old English,0,1
Gos,Male,Old English,0,1
Gosbert,Male,Old English,0,1
Goscelm,Male,Old English,0,1
Gospatric,Male,Old English,0,1
Gotar,Male,Old English,0,1
Gouti,Male,Old English,0,1
Gozo,Male,Old English,0,1
Grapinel,Male,Old English,0,1
Greifi,Male,Old English,0,1
Grene,Male,Old English,0,1
Grento,Male,Old English,0,1
Grimbald,Male,Old English,0,1
Grimbert,Male,Old English,0,1
Grimkil,Male,Old English,0,1
Grimulf,Male,Old English,0,1
Grucan,Male,Old English,0,1
Gruffudd,Male,Old English,0,1
Gueri,Male,Old English,0,1
Guibert,Male,Old English,0,1
Gulbert,Male,Old English,0,1
Gulfered,Male,Old English,0,1
Gundhard,Male,Old English,0,1
Gundrada,Male,Old English,0,1
Gundulf,Male,Old English,0,1
Gundwin,Male,Old English,0,1
Gunfrid,Male,Old English,0,1
Gunnar,Male,Old English,0,1
Gunni,Male,Old English,0,1
Gunning,Male,Old English,0,1
Gunnkil,Male,Old English,0,1
Gunnulf,Male,Old English,0,1
Gunnwati,Male,Old English,0,1
Guntard,Male,Old English,0,1
Gunter,Male,Old English,0,1
Guntram,Male,Old English,0,1
Gunward,Male,Old English,0,1
Guthbert,Male,Old English,0,1
Guthfrith,Male,Old English,0,1
Guthlac,Male,Old English,0,1
Guthlif,Male,Old English,0,1
Guthmund,Male,Old English,0,1
Guthred,Male,Old English,0,1
Guthrith,Male,Old English,0,1
Guthrothr,Male,Old English,0,1
Guy,Male,Old English,0,1
Gyrth,Male,Old English,0,1
Habeinn,Male,Old English,0,1
Haca,Male,Old English,0,1
Hacon,Male,Old English,0,1
Hademar,Male,Old English,0,1
Hadwig,Male,Old English,0,1
Hafgrim,Male,Old English,0,1
Hagebern,Male,Old English,0,1
Haghni,Male,Old English,0,1
Hagobert,Male,Old English,0,1
Hagris,Male,Old English,0,1
Haimeric,Male,Old English,0,1
Halden,Male,Old English,0,1
Haldor,Male,Old English,0,1
Hamard,Male,Old English,0,1
Hambe,Male,Old English,0,1
Hamelin,Male,Old English,0,1
Hamon,Male,Old English,0,1
Hansard,Male,Old English,0,1
Hardekin,Male,Old English,0,1
Hardwin,Male,Old English,0,1
Haret,Male,Old English,0,1
Harold,Male,Old English,0,1
Harthacnut,Male,Old English,0,1
Harthgripr,Male,Old English,0,1
Hascoit,Male,Old English,0,1
Hasten,Male,Old English,0,1
Hato,Male,Old English,0,1
Hawarth,Male,Old English,0,1
Heading,Male,Old English,0,1
Healfdene,Male,Old English,0,1
Heardedun,Male,Old English,0,1
Hearding,Male,Old English,0,1
Heardwine,Male,Old English,0,1
Heardwulf,Male,Old English,0,1
Heca,Male,Old English,0,1
Hedned,Male,Old English,0,1
Heldred,Male,Old English,0,1
Heldric,Male,Old English,0,1
Helghi,Male,Old English,0,1
Helgot,Male,Old English,0,1
Helio,Male,Old English,0,1
Helmer,Male,Old English,0,1
Helto,Male,Old English,0,1
Hemming,Male,Old English,0,1
Henry,Male,Old English,0,1
Heoruwulf,Male,Old English,0,1
Heorwulf,Male,Old English,0,1
Heppo,Male,Old English,0,1
Herbert,Male,Old English,0,1
Herbrand,Male,Old English,0,1
Here,Male,Old English,0,1
Heremar,Male,Old English,0,1
Hereweald,Male,Old English,0,1
Hereweard,Male,Old English,0,1
Herfast,Male,Old English,0,1
Herfrid,Male,Old English,0,1
Heringod,Male,Old English,0,1
Herk,Male,Old English,0,1
Herlebald,Male,Old English,0,1
Herling,Male,Old English,0,1
Herluin,Male,Old English,0,1
Herman,Male,Old English,0,1
Hermer,Male,Old English,0,1
Hernetoc,Male,Old English,0,1
Herolf,Male,Old English,0,1
Herpul,Male,Old English,0,1
Herstan,Male,Old English,0,1
Hertald,Male,Old English,0,1
Hervey,Male,Old English,0,1
Herzelin,Male,Old English,0,1
Hildefrith,Male,Old English,0,1
Hildwine,Male,Old English,0,1
Hnott,Male,Old English,0,1
Hoc,Male,Old English,0,1
Hofward,Male,Old English,0,1
Hoga,Male,Old English,0,1
Holand,Male,Old English,0,1
Hold,Male,Old English,0,1
Holdwin,Male,Old English,0,1
Holefest,Male,Old English,0,1
Holmger,Male,Old English,0,1
Holmketil,Male,Old English,0,1
Homdai,Male,Old English,0,1
Horling,Male,Old English,0,1
Horrap,Male,Old English,0,1
Howard,Male,Old English,0,1
Hrafnsvartr,Male,Old English,0,1
Hringwulf,Male,Old English,0,1
Hroc,Male,Old English,0,1
Hrothmund,Male,Old English,0,1
Hubald,Male,Old English,0,1
Hubert,Male,Old English,0,1
Hueta,Male,Old English,0,1
Hugolin,Male,Old English,0,1
Huna,Male,Old English,0,1
Hunald,Male,Old English,0,1
Hunchil,Male,Old English,0,1
Hundegrim,Male,Old English,0,1
Hundger,Male,Old English,0,1
Hunding,Male,Old English,0,1
Hundulf,Male,Old English,0,1
Hunebot,Male,Old English,0,1
Hunepot,Male,Old English,0,1
Hunger,Male,Old English,0,1
Hunmann,Male,Old English,0,1
Hunning,Male,Old English,0,1
Hunnoth,Male,Old English,0,1
Hunta,Male,Old English,0,1
Hunulf,Male,Old English,0,1
Hunwine,Male,Old English,0,1
Huscal,Male,Old English,0,1
Huscarl,Male,Old English,0,1
Husteman,Male,Old English,0,1
Hwaetmann,Male,Old English,0,1
Hwelp,Male,Old English,0,1
Iarnagot,Male,Old English,0,1
Ifing,Male,Old English,0,1
Ilbert,Male,Old English,0,1
Ilbod,Male,Old English,0,1
Ildebert,Male,Old English,0,1
Ilger,Male,Old English,0,1
Ingelran,Male,Old English,0,1
Ingenulf,Male,Old English,0,1
Ingifrith,Male,Old English,0,1
Ingimund,Male,Old English,0,1
Ingold,Male,Old English,0,1
Ingram,Male,Old English,0,1
Ingrith,Male,Old English,0,1
Ingulf,Male,Old English,0,1
Ingvar,Male,Old English,0,1
Iolf,Male,Old English,0,1
Isaac,Male,Old English,0,1
Isembard,Male,Old English,0,1
Iseward,Male,Old English,0,1
Isolde,Male,Old English,0,1
Iuli,Male,Old English,0,1
Iusten,Male,Old English,0,1
Ivar,Male,Old English,0,1
Ivo,Male,Old English,0,1
Iwain,Male,Old English,0,1
Iward,Male,Old English,0,1
Jacob,Male,Old English,0,1
Jagelin,Male,Old English,0,1
Jocelin,Male,Old English,0,1
Johais,Male,Old English,0,1
John,Male,Old English,0,1
Jorain,Male,Old English,0,1
Joscelin,Male,Old English,0,1
Joseph,Male,Old English,0,1
Jovin,Male,Old English,0,1
Judhael,Male,Old English,0,1
Judicael,Male,Old English,0,1
Kari,Male,Old English,0,1
Karski,Male,Old English,0,1
Kaski,Male,Old English,0,1
Kene,Male,Old English,0,1
Ketilbern,Male,Old English,0,1
Ketilbert,Male,Old English,0,1
Klak,Male,Old English,0,1
Koddi,Male,Old English,0,1
Kofsi,Male,Old English,0,1
Kolli,Male,Old English,0,1
Lagman,Male,Old English,0,1
Lambert,Male,Old English,0,1
Lambi,Male,Old English,0,1
Lambkarl,Male,Old English,0,1
Lanc,Male,Old English,0,1
Land,Male,Old English,0,1
Landric,Male,Old English,0,1
Lanfranc,Male,Old English,0,1
Langabein,Male,Old English,0,1
Langfer,Male,Old English,0,1
Lanzelin,Male,Old English,0,1
Lanzo,Male,Old English,0,1
Laurence,Male,Old English,0,1
Leith,Male,Old English,0,1
Leodflaed,Male,Old English,0,1
Leodmaer,Male,Old English,0,1
Leodmann,Male,Old English,0,1
Leodwig,Male,Old English,0,1
Leodwine,Male,Old English,0,1
Leofa,Male,Old English,0,1
Leofcild,Male,Old English,0,1
Leofdaeg,Male,Old English,0,1
Leofgar,Male,Old English,0,1
Leofgeat,Male,Old English,0,1
Leofgyth,Male,Old English,0,1
Leofhelm,Male,Old English,0,1
Leofhild,Male,Old English,0,1
Leofhyse,Male,Old English,0,1
Leofing,Male,Old English,0,1
Leofketil,Male,Old English,0,1
Leofkoll,Male,Old English,0,1
Leofmaer,Male,Old English,0,1
Leofmann,Male,Old English,0,1
Leofnoth,Male,Old English,0,1
Leofraed,Male,Old English,0,1
Leofred,Male,Old English,0,1
Leofsige,Male,Old English,0,1
Leofstan,Male,Old English,0,1
Leofsunu,Male,Old English,0,1
Leofweald,Male,Old English,0,1
Leofweard,Male,Old English,0,1
Leofwig,Male,Old English,0,1
Leohtgifu,Male,Old English,0,1
Leohtwine,Male,Old English,0,1
Leomaer,Male,Old English,0,1
Letard,Male,Old English,0,1
Letelin,Male,Old English,0,1
Leysingr,Male,Old English,0,1
Liboret,Male,Old English,0,1
Ligulf,Male,Old English,0,1
Lindbald,Male,Old English,0,1
Linxi,Male,Old English,0,1
Lithsmann,Male,Old English,0,1
Liulf,Male,Old English,0,1
Liut,Male,Old English,0,1
Livol,Male,Old English,0,1
Locre,Male,Old English,0,1
Lodi,Male,Old English,0,1
Lodric,Male,Old English,0,1
Lodwine,Male,Old English,0,1
Loernic,Male,Old English,0,1
Lokki,Male,Old English,0,1
Lorc,Male,Old English,0,1
Lort,Male,Old English,0,1
Losoard,Male,Old English,0,1
Lothen,Male,Old English,0,1
Lother,Male,Old English,0,1
Lovel,Male,Old English,0,1
Lovell,Male,Old English,0,1
Lovet,Male,Old English,0,1
Ludi,Male,Old English,0,1
Ludo,Male,Old English,0,1
Lufa,Male,Old English,0,1
Lunden,Male,Old English,0,1
Lunen,Male,Old English,0,1
Lurk,Male,Old English,0,1
Lustwine,Male,Old English,0,1
Lutting,Male,Old English,0,1
Luuede,Male,Old English,0,1
Luuetote,Male,Old English,0,1
Maban,Male,Old English,0,1
Maccus,Male,Old English,0,1
Macharius,Male,Old English,0,1
Machel,Male,Old English,0,1
Machern,Male,Old English,0,1
Madalgrim,Male,Old English,0,1
Maelcolumban,Male,Old English,0,1
Maerleswein,Male,Old English,0,1
Magbanec,Male,Old English,0,1
Magni,Male,Old English,0,1
Mainard,Male,Old English,0,1
Maino,Male,Old English,0,1
Mainou,Male,Old English,0,1
Maiulf,Male,Old English,0,1
Maldred,Male,Old English,0,1
Malet,Male,Old English,0,1
Malvoisin,Male,Old English,0,1
Man,Male,Old English,0,1
Manasses,Male,Old English,0,1
Manbodo,Male,Old English,0,1
Manegot,Male,Old English,0,1
Manfred,Male,Old English,0,1
Mann,Male,Old English,0,1
Manna,Male,Old English,0,1
Manni,Male,Old English,0,1
Manning,Male,Old English,0,1
Manstan,Male,Old English,0,1
Mansunu,Male,Old English,0,1
Manwine,Male,Old English,0,1
Marcher,Male,Old English,0,1
Marcud,Male,Old English,0,1
Marculf,Male,Old English,0,1
Martin,Male,Old English,0,1
Mascerel,Male,Old English,0,1
Matauc,Male,Old English,0,1
Matilda,Male,Old English,0,1
Matthew,Male,Old English,0,1
Mauger,Male,Old English,0,1
Maurice,Male,Old English,0,1
Mauua,Male,Old English,0,1
Mawa,Male,Old English,0,1
Maynard,Male,Old English,0,1
Meginta,Male,Old English,0,1
Merchion,Male,Old English,0,1
Merdo,Male,Old English,0,1
Mere,Male,Old English,0,1
Merefin,Male,Old English,0,1
Merewine,Male,Old English,0,1
Merfyn,Male,Old English,0,1
Milde,Male,Old English,0,1
Miles,Male,Old English,0,1
Modbert,Male,Old English,0,1
Modgifu,Male,Old English,0,1
Moding,Male,Old English,0,1
Modwin,Male,Old English,0,1
Molleve,Male,Old English,0,1
Moran,Male,Old English,0,1
Morcar,Male,Old English,0,1
Morcenou,Male,Old English,0,1
Moregrim,Male,Old English,0,1
Morel,Male,Old English,0,1
Morewine,Male,Old English,0,1
Morfari,Male,Old English,0,1
Moriland,Male,Old English,0,1
Morin,Male,Old English,0,1
Morulf,Male,Old English,0,1
Morvan,Male,Old English,0,1
Morwin,Male,Old English,0,1
Moses,Male,Old English,0,1
Mucel,Male,Old English,0,1
Muli,Male,Old English,0,1
Munding,Male,Old English,0,1
Mundraed,Male,Old English,0,1
Munulf,Male,Old English,0,1
Murdac,Male,Old English,0,1
Nardred,Male,Old English,0,1
Nawen,Male,Old English,0,1
Nicholas,Male,Old English,0,1
Niveling,Male,Old English,0,1
Norgaud,Male,Old English,0,1
Norman,Male,Old English,0,1
Nowy,Male,Old English,0,1
null,Male,Old English,0,1
O,Male,Old English,0,1
Ocsen,Male,Old English,0,1
Oda,Male,Old English,0,1
Odar,Male,Old English,0,1
Odard,Male,Old English,0,1
Odbert,Male,Old English,0,1
Odda,Male,Old English,0,1
Odelin,Male,Old English,0,1
Odfrid,Male,Old English,0,1
Odil,Male,Old English,0,1
Odilard,Male,Old English,0,1
Odin,Male,Old English,0,1
Odincar,Male,Old English,0,1
Odo,Male,Old English,0,1
Odoline,Male,Old English,0,1
Offa ,Male,Old English,0,1
Oger,Male,Old English,0,1
Oghe,Male,Old English,0,1
Ogis,Male,Old English,0,1
Oia,Male,Old English,0,1
Oidelard,Male,Old English,0,1
Oirant,Male,Old English,0,1
Olaf,Male,Old English,0,1
Olbald,Male,Old English,0,1
Oliver,Male,Old English,0,1
Olof,Male,Old English,0,1
Onlaf,Male,Old English,0,1
Onlof,Male,Old English,0,1
Orc,Male,Old English,0,1
Orda,Male,Old English,0,1
Ordgar,Male,Old English,0,1
Ordgeat,Male,Old English,0,1
Ordgrim,Male,Old English,0,1
Ordheah,Male,Old English,0,1
Ording,Male,Old English,0,1
Ordlaf,Male,Old English,0,1
Ordmaer,Male,Old English,0,1
Ordnoth,Male,Old English,0,1
